11,1318,3174.49,1319.69,53.26,50.54,1,-1,-1,-1
18,1319,3278.27,1291.72,50.41,43.56,1,-1,-1,-1
19,1319,3294.14,1292.60,48.14,43.11,1,-1,-1,-1
20,1319,3310.58,1294.22,50.07,47.56,1,-1,-1,-1
21,1319,3325.69,1300.31,47.54,44.96,1,-1,-1,-1
22,1319,3340.36,1310.13,49.01,45.23,1,-1,-1,-1
23,1319,3344.81,1313.50,50.01,45.37,1,-1,-1,-1
24,1319,3353.97,1320.52,50.47,44.36,1,-1,-1,-1
25,1319,3368.81,1331.50,48.25,41.69,1,-1,-1,-1
55,1325,3092.55,1421.83,32.69,34.46,1,-1,-1,-1
59,1326,3526.50,1269.69,40.09,50.81,1,-1,-1,-1
74,1328,3513.44,1203.37,33.12,37.24,1,-1,-1,-1
75,1328,3513.25,1202.61,33.51,38.18,1,-1,-1,-1
76,1328,3512.89,1202.01,34.22,39.30,1,-1,-1,-1
77,1328,3512.74,1201.89,34.53,39.60,1,-1,-1,-1
78,1328,3508.99,1201.05,37.86,44.14,1,-1,-1,-1
79,1328,3504.92,1199.44,40.41,47.08,1,-1,-1,-1
80,1328,3500.44,1195.71,41.94,50.38,1,-1,-1,-1
81,1328,3486.69,1187.61,49.34,51.65,1,-1,-1,-1
133,1356,2330.30,1369.97,58.31,43.15,1,-1,-1,-1
137,1356,2279.03,1351.67,54.64,41.46,1,-1,-1,-1
138,1356,2262.21,1348.71,56.03,42.77,1,-1,-1,-1
139,1356,2242.91,1345.03,60.96,47.64,1,-1,-1,-1
140,1356,2233.43,1343.24,60.61,50.77,1,-1,-1,-1
141,1356,2230.84,1343.70,58.38,51.39,1,-1,-1,-1
142,1356,2230.05,1347.36,55.58,50.31,1,-1,-1,-1
143,1356,2230.66,1349.04,53.61,49.54,1,-1,-1,-1
144,1356,2229.24,1354.94,55.64,54.79,1,-1,-1,-1
145,1356,2232.99,1361.40,55.12,55.04,1,-1,-1,-1
151,1357,2270.46,1430.84,46.71,52.45,1,-1,-1,-1
152,1357,2273.33,1446.08,47.50,52.71,1,-1,-1,-1
153,1357,2274.49,1461.54,52.79,53.63,1,-1,-1,-1
154,1357,2275.79,1480.48,53.81,53.57,1,-1,-1,-1
155,1357,2275.74,1486.39,54.85,53.57,1,-1,-1,-1
156,1357,2276.84,1504.52,55.46,53.15,1,-1,-1,-1
157,1357,2278.73,1529.11,53.84,52.45,1,-1,-1,-1
158,1357,2285.25,1558.38,52.16,53.63,1,-1,-1,-1
169,1358,2290.14,1556.85,52.33,51.21,1,-1,-1,-1
170,1358,2292.98,1548.34,53.60,51.88,1,-1,-1,-1
171,1358,2291.91,1545.21,59.40,52.91,1,-1,-1,-1
172,1358,2292.70,1543.39,66.10,54.45,1,-1,-1,-1
173,1358,2291.87,1543.22,70.53,54.91,1,-1,-1,-1
174,1358,2304.51,1549.79,66.69,47.94,1,-1,-1,-1
175,1358,2311.72,1551.78,62.61,46.71,1,-1,-1,-1
176,1358,2315.58,1549.13,61.14,49.36,1,-1,-1,-1
177,1358,2320.42,1545.89,60.19,52.47,1,-1,-1,-1
178,1358,2327.78,1539.81,56.45,55.64,1,-1,-1,-1
179,1358,2331.15,1536.90,53.56,58.35,1,-1,-1,-1
180,1358,2334.53,1535.06,54.58,57.13,1,-1,-1,-1
181,1358,2335.84,1532.71,58.60,54.94,1,-1,-1,-1
182,1358,2341.91,1533.40,56.59,52.50,1,-1,-1,-1
183,1358,2344.95,1534.01,55.41,49.77,1,-1,-1,-1
204,1361,2319.88,1543.11,62.73,55.69,1,-1,-1,-1
205,1361,2322.67,1551.33,62.92,53.51,1,-1,-1,-1
206,1361,2322.80,1556.53,64.42,51.55,1,-1,-1,-1
207,1361,2322.08,1560.90,66.36,55.12,1,-1,-1,-1
208,1361,2321.61,1567.87,64.60,53.41,1,-1,-1,-1
209,1361,2321.00,1569.71,63.43,52.27,1,-1,-1,-1
210,1361,2321.23,1575.19,60.71,49.93,1,-1,-1,-1
211,1361,2316.20,1581.11,61.87,48.97,1,-1,-1,-1
212,1361,2311.63,1585.48,65.05,46.58,1,-1,-1,-1
213,1361,2307.63,1588.57,68.20,45.06,1,-1,-1,-1
214,1361,2301.47,1587.80,73.49,48.01,1,-1,-1,-1
215,1361,2298.46,1586.99,76.97,49.88,1,-1,-1,-1
216,1361,2295.01,1588.05,80.36,50.21,1,-1,-1,-1
217,1361,2292.08,1590.22,79.74,50.51,1,-1,-1,-1
218,1361,2290.38,1591.61,76.85,50.57,1,-1,-1,-1
219,1361,2288.71,1592.61,72.68,50.75,1,-1,-1,-1
220,1361,2286.32,1592.90,68.17,50.80,1,-1,-1,-1
221,1361,2286.27,1592.89,64.90,50.86,1,-1,-1,-1
222,1361,2282.07,1595.87,64.32,51.32,1,-1,-1,-1
223,1361,2279.88,1597.12,64.13,51.09,1,-1,-1,-1
224,1361,2272.35,1593.76,72.40,57.20,1,-1,-1,-1
225,1361,2267.53,1592.68,75.69,60.29,1,-1,-1,-1
226,1361,2263.73,1596.14,74.51,58.83,1,-1,-1,-1
227,1361,2262.60,1597.65,73.61,57.76,1,-1,-1,-1
228,1361,2262.18,1600.97,69.50,56.95,1,-1,-1,-1
229,1361,2259.42,1604.82,66.78,56.57,1,-1,-1,-1
230,1361,2254.50,1610.40,67.14,57.20,1,-1,-1,-1
231,1361,2250.68,1615.18,67.45,58.49,1,-1,-1,-1
232,1361,2240.64,1615.65,70.56,60.21,1,-1,-1,-1
233,1361,2235.77,1615.47,72.77,61.38,1,-1,-1,-1
234,1361,2230.60,1617.15,72.64,62.10,1,-1,-1,-1
235,1361,2228.53,1619.09,69.12,62.22,1,-1,-1,-1
236,1361,2226.56,1620.17,65.16,62.73,1,-1,-1,-1
240,1361,2207.11,1624.85,70.51,66.30,1,-1,-1,-1
241,1361,2205.69,1626.43,66.31,65.85,1,-1,-1,-1
245,1361,2197.92,1633.56,58.01,58.79,1,-1,-1,-1
246,1361,2195.27,1634.89,57.04,56.00,1,-1,-1,-1
247,1361,2184.56,1631.21,59.33,60.59,1,-1,-1,-1
248,1361,2180.06,1629.91,57.39,60.75,1,-1,-1,-1
249,1361,2177.48,1630.94,53.45,60.31,1,-1,-1,-1
250,1361,2171.09,1631.24,52.60,61.56,1,-1,-1,-1
251,1361,2169.09,1631.10,51.70,62.49,1,-1,-1,-1
252,1361,2164.75,1632.64,53.59,59.58,1,-1,-1,-1
253,1361,2153.11,1632.75,60.20,60.68,1,-1,-1,-1
254,1361,2146.71,1633.15,63.02,60.34,1,-1,-1,-1
255,1361,2144.07,1633.73,60.92,59.28,1,-1,-1,-1
256,1361,2137.51,1633.31,61.08,60.12,1,-1,-1,-1
257,1361,2135.28,1632.98,60.90,60.73,1,-1,-1,-1
258,1361,2130.77,1633.64,63.25,60.67,1,-1,-1,-1
259,1361,2121.02,1633.04,66.14,58.38,1,-1,-1,-1
260,1361,2115.36,1632.23,66.23,58.66,1,-1,-1,-1
261,1361,2114.58,1630.48,62.53,60.30,1,-1,-1,-1
262,1361,2113.01,1630.20,60.05,61.46,1,-1,-1,-1
263,1361,2113.01,1629.85,58.23,62.39,1,-1,-1,-1
264,1361,2112.91,1628.59,55.40,64.97,1,-1,-1,-1
265,1361,2112.84,1628.58,50.73,66.32,1,-1,-1,-1
266,1361,2111.55,1629.41,47.81,66.44,1,-1,-1,-1
270,1361,2084.31,1634.78,61.49,60.61,1,-1,-1,-1
271,1361,2082.05,1636.89,59.18,59.16,1,-1,-1,-1
272,1361,2075.33,1639.30,61.16,57.97,1,-1,-1,-1
273,1361,2072.54,1644.69,61.34,55.07,1,-1,-1,-1
274,1361,2062.96,1644.47,66.97,57.15,1,-1,-1,-1
275,1361,2058.51,1644.08,71.01,58.49,1,-1,-1,-1
276,1361,2054.55,1643.29,73.45,60.22,1,-1,-1,-1
277,1361,2052.24,1642.92,71.01,60.98,1,-1,-1,-1
278,1361,2050.92,1643.07,67.32,61.94,1,-1,-1,-1
279,1361,2048.33,1643.34,63.82,63.13,1,-1,-1,-1
280,1361,2045.44,1643.25,61.34,65.23,1,-1,-1,-1
281,1361,2044.79,1642.73,59.77,66.95,1,-1,-1,-1
285,1361,2023.72,1637.88,69.19,56.27,1,-1,-1,-1
286,1361,2024.39,1636.86,66.11,55.46,1,-1,-1,-1
287,1361,2025.13,1636.78,64.20,54.58,1,-1,-1,-1
288,1361,2024.97,1636.66,61.97,54.44,1,-1,-1,-1
289,1361,2024.23,1636.00,60.08,54.33,1,-1,-1,-1
290,1361,2025.20,1635.39,57.05,53.74,1,-1,-1,-1
291,1361,2026.09,1634.29,53.74,53.97,1,-1,-1,-1
292,1361,2025.89,1632.63,52.43,53.95,1,-1,-1,-1
293,1361,2026.12,1632.03,51.47,53.93,1,-1,-1,-1
294,1361,2023.65,1630.73,52.46,54.80,1,-1,-1,-1
295,1361,2020.67,1630.39,53.15,54.86,1,-1,-1,-1
296,1361,2017.62,1631.03,54.78,53.40,1,-1,-1,-1
300,1361,2008.22,1619.01,57.78,56.15,1,-1,-1,-1
301,1361,2005.39,1617.23,57.86,56.13,1,-1,-1,-1
302,1361,2001.99,1614.39,57.48,57.94,1,-1,-1,-1
303,1361,1999.00,1612.32,58.27,59.38,1,-1,-1,-1
304,1361,1996.74,1610.17,58.35,61.43,1,-1,-1,-1
305,1361,1995.97,1609.03,58.37,62.96,1,-1,-1,-1
306,1361,1995.11,1607.70,58.35,64.09,1,-1,-1,-1
307,1361,1995.13,1606.27,57.80,65.16,1,-1,-1,-1
308,1361,1994.78,1604.17,57.11,63.51,1,-1,-1,-1
309,1361,1994.30,1602.78,57.67,62.86,1,-1,-1,-1
310,1361,1993.81,1602.56,58.63,62.09,1,-1,-1,-1
311,1361,1993.50,1602.64,59.33,61.55,1,-1,-1,-1
312,1361,1993.32,1602.29,59.83,60.88,1,-1,-1,-1
313,1361,1993.99,1602.17,59.92,60.68,1,-1,-1,-1
314,1361,1994.41,1602.06,59.72,60.81,1,-1,-1,-1
315,1361,1995.29,1602.02,59.56,60.90,1,-1,-1,-1
316,1361,1995.54,1602.02,59.73,60.98,1,-1,-1,-1
317,1361,1995.87,1602.03,60.67,61.04,1,-1,-1,-1
318,1361,1997.43,1603.13,60.81,60.24,1,-1,-1,-1
319,1361,2000.76,1602.50,60.64,60.75,1,-1,-1,-1
320,1361,2002.89,1603.82,61.48,57.88,1,-1,-1,-1
326,1362,2031.23,1600.27,71.42,55.64,1,-1,-1,-1
327,1362,2044.89,1600.34,64.29,55.71,1,-1,-1,-1
328,1362,2049.79,1600.22,60.03,56.24,1,-1,-1,-1
329,1362,2057.92,1595.15,59.17,60.92,1,-1,-1,-1
