4,-1,788,462,41,26,0.43469658493995667,-1,-1,-1
5,-1,784,464,40,23,0.6979345679283142,-1,-1,-1
6,-1,784,465,36,27,0.34211963415145874,-1,-1,-1
14,-1,1093,787,40,28,0.6439405679702759,-1,-1,-1
15,-1,1094,788,37,28,0.5663784146308899,-1,-1,-1
17,-1,745,493,46,30,0.6974626183509827,-1,-1,-1
18,-1,745,498,45,30,0.46444377303123474,-1,-1,-1
19,-1,740,508,44,30,0.9305418729782104,-1,-1,-1
20,-1,736,515,49,30,0.5283748507499695,-1,-1,-1
21,-1,739,528,41,26,0.372268408536911,-1,-1,-1
22,-1,735,534,44,32,0.43447181582450867,-1,-1,-1
23,-1,743,550,36,26,0.5401187539100647,-1,-1,-1
26,-1,718,556,48,29,0.493769109249115,-1,-1,-1
27,-1,703,549,48,31,0.3418782353401184,-1,-1,-1
29,-1,688,538,49,33,0.8482844829559326,-1,-1,-1
34,-1,1076,842,45,33,0.5488173961639404,-1,-1,-1
35,-1,1072,843,49,35,0.5881338715553284,-1,-1,-1
36,-1,1070,843,55,33,0.4040866196155548,-1,-1,-1
37,-1,1072,846,51,32,0.442311555147171,-1,-1,-1
49,-1,1093,863,50,37,0.34622013568878174,-1,-1,-1
59,-1,1112,884,44,35,0.5359904766082764,-1,-1,-1
64,-1,1114,904,48,34,0.32195359468460083,-1,-1,-1
67,-1,1131,909,49,28,0.4025181531906128,-1,-1,-1
68,-1,1135,905,45,34,0.38073721528053284,-1,-1,-1
73,-1,1144,905,48,39,0.3132598400115967,-1,-1,-1
75,-1,1147,910,47,34,0.4701721966266632,-1,-1,-1
76,-1,1149,911,45,33,0.38519373536109924,-1,-1,-1
137,-1,764,753,45,40,0.35681429505348206,-1,-1,-1
175,-1,956,705,55,31,0.31118255853652954,-1,-1,-1
205,-1,914,593,60,36,0.3219400644302368,-1,-1,-1
250,-1,1031,254,62,99,0.373382031917572,-1,-1,-1
252,-1,1030,266,43,77,0.5842936635017395,-1,-1,-1
253,-1,1021,261,53,83,0.5467289090156555,-1,-1,-1
268,-1,953,300,68,77,0.5449352860450745,-1,-1,-1
269,-1,956,297,56,85,0.3062775433063507,-1,-1,-1
274,-1,931,322,66,81,0.49906492233276367,-1,-1,-1
275,-1,914,325,77,79,0.7494399547576904,-1,-1,-1
282,-1,977,308,52,75,0.5375517010688782,-1,-1,-1
283,-1,955,300,61,90,0.8799949288368225,-1,-1,-1
284,-1,947,313,50,68,0.7223361134529114,-1,-1,-1
285,-1,938,312,55,71,0.3699737787246704,-1,-1,-1
291,-1,841,331,46,69,0.728972315788269,-1,-1,-1
293,-1,808,334,41,67,0.5591667890548706,-1,-1,-1
295,-1,908,1,60,14,0.40413814783096313,-1,-1,-1
298,-1,865,1,70,15,0.477505624294281,-1,-1,-1
300,-1,836,1,64,18,0.3476354777812958,-1,-1,-1
307,-1,763,3,66,16,0.3099100887775421,-1,-1,-1
491,-1,995,546,33,48,0.3643299639225006,-1,-1,-1
