1,-1,3124,1384,54,48,0.2044588178396225,-1,-1,-1
3,-1,3131,1376,63,47,0.3338877856731415,-1,-1,-1
4,-1,3138,1363,45,42,0.40399491786956787,-1,-1,-1
5,-1,3138,1363,45,42,0.40948012471199036,-1,-1,-1
6,-1,3141,1360,44,39,0.21534989774227142,-1,-1,-1
7,-1,3139,1350,50,45,0.4311440885066986,-1,-1,-1
8,-1,3153,1337,48,42,0.6891339421272278,-1,-1,-1
9,-1,3164,1335,48,41,0.2646467983722687,-1,-1,-1
16,-1,3250,1282,76,67,0.5325283408164978,-1,-1,-1
17,-1,3250,1282,76,67,0.530665934085846,-1,-1,-1
18,-1,3254,1281,77,68,0.9418352842330933,-1,-1,-1
19,-1,3275,1282,81,65,0.9398683309555054,-1,-1,-1
20,-1,3302,1303,58,44,0.7626060247421265,-1,-1,-1
21,-1,3310,1303,62,49,0.6906623244285583,-1,-1,-1
22,-1,3332,1308,62,46,0.49573981761932373,-1,-1,-1
23,-1,3332,1308,62,46,0.49323055148124695,-1,-1,-1
24,-1,3342,1320,67,52,0.7818101048469543,-1,-1,-1
25,-1,3362,1335,51,46,0.32424506545066833,-1,-1,-1
26,-1,3360,1346,69,55,0.822936475276947,-1,-1,-1
27,-1,3388,1356,54,47,0.3811943531036377,-1,-1,-1
28,-1,3384,1379,73,46,0.6614068150520325,-1,-1,-1
29,-1,3384,1379,73,46,0.6583225131034851,-1,-1,-1
31,-1,3413,1415,62,48,0.7682908177375793,-1,-1,-1
32,-1,3419,1437,67,49,0.7770249247550964,-1,-1,-1
33,-1,3439,1449,60,38,0.5216388702392578,-1,-1,-1
34,-1,3447,1416,62,47,0.8319994807243347,-1,-1,-1
35,-1,3447,1416,62,47,0.8321502804756165,-1,-1,-1
37,-1,3471,1377,64,48,0.20799052715301514,-1,-1,-1
39,-1,3490,1332,57,46,0.24104638397693634,-1,-1,-1
40,-1,2642,1304,51,48,0.3363179862499237,-1,-1,-1
41,-1,2642,1304,51,48,0.3385055363178253,-1,-1,-1
42,-1,3506,1301,53,48,0.3463602364063263,-1,-1,-1
43,-1,3511,1292,70,54,0.33587270975112915,-1,-1,-1
58,-1,3518,1278,45,48,0.37755119800567627,-1,-1,-1
59,-1,3518,1278,45,48,0.3855725824832916,-1,-1,-1
60,-1,3521,1274,48,47,0.2954467236995697,-1,-1,-1
