1,-1,312,1844,98,164,0.9368484020233154,-1,-1,-1,1
1,-1,1708,1778,106,126,0.935493528842926,-1,-1,-1,1
1,-1,3646,1156,76,190,0.9292248487472534,-1,-1,-1,1
1,-1,3062,1062,64,194,0.9271484017372131,-1,-1,-1,2
1,-1,3030,1928,142,120,0.926170825958252,-1,-1,-1,1
1,-1,504,1952,214,202,0.9207121133804321,-1,-1,-1,1
1,-1,3502,1150,82,228,0.8963718414306641,-1,-1,-1,0
1,-1,894,2006,96,84,0.8909994959831238,-1,-1,-1,1
1,-1,1146,2010,78,92,0.8863271474838257,-1,-1,-1,1
1,-1,422,1866,94,150,0.8834606409072876,-1,-1,-1,1
1,-1,214,1870,116,260,0.8768627047538757,-1,-1,-1,1
1,-1,1034,1994,100,104,0.8697381615638733,-1,-1,-1,1
1,-1,984,1976,80,116,0.8663939237594604,-1,-1,-1,1
1,-1,2548,1094,86,266,0.8656765818595886,-1,-1,-1,1
1,-1,2606,1202,68,232,0.8412359356880188,-1,-1,-1,1
1,-1,160,1266,84,158,0.8259137868881226,-1,-1,-1,1
1,-1,1572,2058,114,76,0.8224959373474121,-1,-1,-1,1
1,-1,96,1324,78,116,0.7723394632339478,-1,-1,-1,1
1,-1,256,1160,104,206,0.7612621784210205,-1,-1,-1,1
2,-1,1976,1304,86,238,0.9966545104980469,-1,-1,-1,0
2,-1,2184,1978,142,150,0.9964514970779419,-1,-1,-1,1
2,-1,2406,986,88,146,0.9952439665794373,-1,-1,-1,0
2,-1,2090,1988,108,138,0.9947574138641357,-1,-1,-1,1
2,-1,1972,1970,118,156,0.9947256445884705,-1,-1,-1,1
2,-1,2640,1430,114,310,0.9939770698547363,-1,-1,-1,2
2,-1,2820,1282,82,226,0.9916520714759827,-1,-1,-1,1
2,-1,2732,1092,100,222,0.9902684688568115,-1,-1,-1,1
2,-1,3090,1348,114,304,0.9893791079521179,-1,-1,-1,2
2,-1,3208,1164,74,226,0.9801710844039917,-1,-1,-1,1
2,-1,672,1916,152,174,0.9780494570732117,-1,-1,-1,1
2,-1,2778,1974,142,182,0.9649861454963684,-1,-1,-1,1
2,-1,3174,1888,136,154,0.9649533629417419,-1,-1,-1,1
2,-1,2320,1970,110,148,0.9642747640609741,-1,-1,-1,1
2,-1,1310,1944,116,140,0.9566735029220581,-1,-1,-1,1
2,-1,3058,1060,66,196,0.9435825347900391,-1,-1,-1,2
2,-1,1740,1952,138,170,0.9386484026908875,-1,-1,-1,1
2,-1,2924,1962,188,192,0.9354478716850281,-1,-1,-1,1
2,-1,3030,1928,142,122,0.9335005879402161,-1,-1,-1,1
2,-1,1710,1778,104,126,0.9322354793548584,-1,-1,-1,1
2,-1,3646,1156,76,190,0.9312098026275635,-1,-1,-1,1
2,-1,3508,1148,76,228,0.9291093945503235,-1,-1,-1,0
2,-1,502,1952,218,202,0.9247422814369202,-1,-1,-1,1
2,-1,312,1852,96,156,0.9245565533638,-1,-1,-1,1
2,-1,406,1870,106,148,0.9118415713310242,-1,-1,-1,1
2,-1,898,2004,94,84,0.8846187591552734,-1,-1,-1,1
2,-1,1144,2012,80,90,0.8815732002258301,-1,-1,-1,1
2,-1,212,1878,118,250,0.8682078123092651,-1,-1,-1,1
2,-1,984,1976,80,116,0.8672865629196167,-1,-1,-1,1
2,-1,1034,1994,100,102,0.8552555441856384,-1,-1,-1,1
2,-1,2550,1096,92,262,0.8372345566749573,-1,-1,-1,1
2,-1,160,1266,84,158,0.837188184261322,-1,-1,-1,1
2,-1,1572,2058,114,76,0.8235092759132385,-1,-1,-1,1
2,-1,2606,1202,68,232,0.7774084210395813,-1,-1,-1,1
2,-1,96,1324,78,116,0.7763221263885498,-1,-1,-1,1
2,-1,256,1162,104,204,0.7732528448104858,-1,-1,-1,1
3,-1,1976,1302,86,238,0.9970470070838928,-1,-1,-1,0
3,-1,2184,1978,142,150,0.9965193271636963,-1,-1,-1,1
3,-1,1974,1970,116,156,0.9947006702423096,-1,-1,-1,1
3,-1,2090,1988,108,138,0.9946740865707397,-1,-1,-1,1
3,-1,2412,982,84,148,0.992229163646698,-1,-1,-1,0
3,-1,2730,1092,100,220,0.9915156364440918,-1,-1,-1,1
3,-1,2818,1282,84,226,0.9907037615776062,-1,-1,-1,1
3,-1,2640,1428,108,302,0.990546703338623,-1,-1,-1,2
3,-1,3084,1348,118,298,0.9903600215911865,-1,-1,-1,2
3,-1,3206,1162,78,230,0.9814431071281433,-1,-1,-1,1
3,-1,670,1910,154,174,0.9807969331741333,-1,-1,-1,1
3,-1,2320,1974,112,148,0.9674290418624878,-1,-1,-1,1
3,-1,3508,1142,82,236,0.9610806703567505,-1,-1,-1,0
3,-1,2780,1972,138,184,0.9580673575401306,-1,-1,-1,1
3,-1,3184,1890,126,148,0.9580093026161194,-1,-1,-1,1
3,-1,1308,1944,120,138,0.9559319615364075,-1,-1,-1,1
3,-1,1740,1950,140,172,0.9473887085914612,-1,-1,-1,1
3,-1,3646,1156,76,188,0.9451801180839539,-1,-1,-1,1
3,-1,312,1856,96,152,0.9424277544021606,-1,-1,-1,1
3,-1,1710,1778,104,126,0.938923180103302,-1,-1,-1,1
3,-1,2918,1960,200,194,0.9354768395423889,-1,-1,-1,1
3,-1,3030,1930,142,120,0.932464063167572,-1,-1,-1,1
3,-1,3052,1066,70,192,0.9322701692581177,-1,-1,-1,2
3,-1,502,1952,216,202,0.9213374257087708,-1,-1,-1,1
3,-1,404,1870,108,146,0.9146727323532104,-1,-1,-1,1
3,-1,2550,1100,86,248,0.9012793302536011,-1,-1,-1,1
3,-1,902,1998,90,88,0.893649160861969,-1,-1,-1,1
3,-1,1144,2012,80,90,0.8890813589096069,-1,-1,-1,1
3,-1,976,1984,84,108,0.878803014755249,-1,-1,-1,1
